pet_name,pet_canonical_key,item_name,item_canonical_key,unlock_level,source_url,page_data_url,coverage_status,notes,cache_file_name,parser_version
Seal,seal,Blue Purse,blue purse,1,https://buddy.farm/i/blue-purse/,https://buddy.farm/page-data/i/blue-purse/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Cat,cat,Blue Shell,blue shell,3,https://buddy.farm/i/blue-shell/,https://buddy.farm/page-data/i/blue-shell/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Penguin,penguin,Blue Tiger Fish,blue tiger fish,3,https://buddy.farm/i/blue-tiger-fish/,https://buddy.farm/page-data/i/blue-tiger-fish/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Cat,cat,Bluegill,bluegill,3,https://buddy.farm/i/bluegill/,https://buddy.farm/page-data/i/bluegill/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Armadillo,armadillo,Board,board,1,https://buddy.farm/i/board/,https://buddy.farm/page-data/i/board/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Wolf,wolf,Bone,bone,1,https://buddy.farm/i/bone/,https://buddy.farm/page-data/i/bone/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Dog,dog,Bone,bone,1,https://buddy.farm/i/bone/,https://buddy.farm/page-data/i/bone/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Skunk,skunk,Bone Broth,bone broth,6,https://buddy.farm/i/bone-broth/,https://buddy.farm/page-data/i/bone-broth/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Baboon,baboon,Bone Fish,bone fish,3,https://buddy.farm/i/bone-fish/,https://buddy.farm/page-data/i/bone-fish/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Capybara,capybara,Broccoli,broccoli,1,https://buddy.farm/i/broccoli/,https://buddy.farm/page-data/i/broccoli/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Strange Onion,strange onion,Broccoli,broccoli,6,https://buddy.farm/i/broccoli/,https://buddy.farm/page-data/i/broccoli/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Hedgehog,hedgehog,Broccoli,broccoli,3,https://buddy.farm/i/broccoli/,https://buddy.farm/page-data/i/broccoli/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Snake,snake,Bucket,bucket,3,https://buddy.farm/i/bucket/,https://buddy.farm/page-data/i/bucket/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Skunk,skunk,Butter,butter,6,https://buddy.farm/i/butter/,https://buddy.farm/page-data/i/butter/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Capybara,capybara,Cabbage,cabbage,1,https://buddy.farm/i/cabbage/,https://buddy.farm/page-data/i/cabbage/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Hedgehog,hedgehog,Cabbage,cabbage,1,https://buddy.farm/i/cabbage/,https://buddy.farm/page-data/i/cabbage/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Frog,frog,Cabbage,cabbage,1,https://buddy.farm/i/cabbage/,https://buddy.farm/page-data/i/cabbage/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Strange Onion,strange onion,Cabbage,cabbage,3,https://buddy.farm/i/cabbage/,https://buddy.farm/page-data/i/cabbage/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Fox,fox,Canoe,canoe,3,https://buddy.farm/i/canoe/,https://buddy.farm/page-data/i/canoe/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Pet Rock,pet rock,Carbon Sphere,carbon sphere,6,https://buddy.farm/i/carbon-sphere/,https://buddy.farm/page-data/i/carbon-sphere/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Swine,swine,Carbon Sphere,carbon sphere,1,https://buddy.farm/i/carbon-sphere/,https://buddy.farm/page-data/i/carbon-sphere/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Cat,cat,Carp,carp,1,https://buddy.farm/i/carp/,https://buddy.farm/page-data/i/carp/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
"Lemur
",lemur,Caterpillar,caterpillar,1,https://buddy.farm/i/caterpillar/,https://buddy.farm/page-data/i/caterpillar/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Hedgehog,hedgehog,Cheese,cheese,1,https://buddy.farm/i/cheese/,https://buddy.farm/page-data/i/cheese/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Bird,bird,Clownfish,clownfish,1,https://buddy.farm/i/clownfish/,https://buddy.farm/page-data/i/clownfish/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Swine,swine,Coal,coal,1,https://buddy.farm/i/coal/,https://buddy.farm/page-data/i/coal/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Dog,dog,Cogwheel,cogwheel,6,https://buddy.farm/i/cogwheel/,https://buddy.farm/page-data/i/cogwheel/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Squirrel,squirrel,Coin Purse,coin purse,3,https://buddy.farm/i/coin-purse/,https://buddy.farm/page-data/i/coin-purse/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Polar Bear,polar bear,Cooked Fish,cooked fish,6,https://buddy.farm/i/cooked-fish/,https://buddy.farm/page-data/i/cooked-fish/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Skunk,skunk,Cooking Pot,cooking pot,1,https://buddy.farm/i/cooking-pot/,https://buddy.farm/page-data/i/cooking-pot/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Strange Onion,strange onion,Corn,corn,3,https://buddy.farm/i/corn/,https://buddy.farm/page-data/i/corn/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Baboon,baboon,Corn,corn,1,https://buddy.farm/i/corn/,https://buddy.farm/page-data/i/corn/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Skunk,skunk,Corn Oil,corn oil,6,https://buddy.farm/i/corn-oil/,https://buddy.farm/page-data/i/corn-oil/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Fox,fox,Cotton,cotton,1,https://buddy.farm/i/cotton/,https://buddy.farm/page-data/i/cotton/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Baboon,baboon,Cotton,cotton,3,https://buddy.farm/i/cotton/,https://buddy.farm/page-data/i/cotton/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Bird,bird,Crab Claw,crab claw,6,https://buddy.farm/i/crab-claw/,https://buddy.farm/page-data/i/crab-claw/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Cat,cat,Crappie,crappie,1,https://buddy.farm/i/crappie/,https://buddy.farm/page-data/i/crappie/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Bear,bear,Crappie,crappie,1,https://buddy.farm/i/crappie/,https://buddy.farm/page-data/i/crappie/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Frog,frog,Cucumber,cucumber,1,https://buddy.farm/i/cucumber/,https://buddy.farm/page-data/i/cucumber/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
"Lemur
",lemur,Cyclops Spider,cyclops spider,6,https://buddy.farm/i/cyclops-spider/,https://buddy.farm/page-data/i/cyclops-spider/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Fox,fox,Diamond,diamond,6,https://buddy.farm/i/diamond/,https://buddy.farm/page-data/i/diamond/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Pet Rock,pet rock,Diamond,diamond,6,https://buddy.farm/i/diamond/,https://buddy.farm/page-data/i/diamond/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Squirrel,squirrel,Dice,dice,6,https://buddy.farm/i/dice/,https://buddy.farm/page-data/i/dice/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
"Lemur
",lemur,Dragonfly,dragonfly,6,https://buddy.farm/i/dragonfly/,https://buddy.farm/page-data/i/dragonfly/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Cat,cat,Drum,drum,1,https://buddy.farm/i/drum/,https://buddy.farm/page-data/i/drum/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Spider,spider,Eggplant,eggplant,1,https://buddy.farm/i/eggplant/,https://buddy.farm/page-data/i/eggplant/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Owl,owl,Eggs,eggs,3,https://buddy.farm/i/eggs/,https://buddy.farm/page-data/i/eggs/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Spider,spider,Emberstone,emberstone,1,https://buddy.farm/i/emberstone/,https://buddy.farm/page-data/i/emberstone/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Spider,spider,Emerald Ring,emerald ring,3,https://buddy.farm/i/emerald-ring/,https://buddy.farm/page-data/i/emerald-ring/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Hedgehog,hedgehog,Explosive,explosive,1,https://buddy.farm/i/explosive/,https://buddy.farm/page-data/i/explosive/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Bird,bird,Eye Patch,eye patch,1,https://buddy.farm/i/eye-patch/,https://buddy.farm/page-data/i/eye-patch/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Wolf,wolf,Fall Leaves,fall leaves,3,https://buddy.farm/i/fall-leaves/,https://buddy.farm/page-data/i/fall-leaves/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Armadillo,armadillo,Feathers,feathers,1,https://buddy.farm/i/feathers/,https://buddy.farm/page-data/i/feathers/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Wolf,wolf,Feathers,feathers,1,https://buddy.farm/i/feathers/,https://buddy.farm/page-data/i/feathers/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Cat,cat,Feathers,feathers,1,https://buddy.farm/i/feathers/,https://buddy.farm/page-data/i/feathers/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Squirrel,squirrel,Fern Leaf,fern leaf,1,https://buddy.farm/i/fern-leaf/,https://buddy.farm/page-data/i/fern-leaf/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
"Lemur
",lemur,Fire Ant,fire ant,1,https://buddy.farm/i/fire-ant/,https://buddy.farm/page-data/i/fire-ant/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Dog,dog,Fish Bones,fish bones,1,https://buddy.farm/i/fish-bones/,https://buddy.farm/page-data/i/fish-bones/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Bird,bird,Fishing Net,fishing net,1,https://buddy.farm/i/fishing-net/,https://buddy.farm/page-data/i/fishing-net/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Skunk,skunk,Flour,flour,3,https://buddy.farm/i/flour/,https://buddy.farm/page-data/i/flour/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Penguin,penguin,Fluorifish,fluorifish,3,https://buddy.farm/i/fluorifish/,https://buddy.farm/page-data/i/fluorifish/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Seal,seal,Frost Snapper Shell,frost snapper shell,6,https://buddy.farm/i/frost-snapper-shell/,https://buddy.farm/page-data/i/frost-snapper-shell/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Polar Bear,polar bear,Frozen Bones,frozen bones,1,https://buddy.farm/i/frozen-bones/,https://buddy.farm/page-data/i/frozen-bones/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Polar Bear,polar bear,Frozen Boot,frozen boot,3,https://buddy.farm/i/frozen-boot/,https://buddy.farm/page-data/i/frozen-boot/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Polar Bear,polar bear,Frozen Catfish,frozen catfish,1,https://buddy.farm/i/frozen-catfish/,https://buddy.farm/page-data/i/frozen-catfish/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Polar Bear,polar bear,Frozen Corn,frozen corn,6,https://buddy.farm/i/frozen-corn/,https://buddy.farm/page-data/i/frozen-corn/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Polar Bear,polar bear,Frozen Crab Claw,frozen crab claw,6,https://buddy.farm/i/frozen-crab-claw/,https://buddy.farm/page-data/i/frozen-crab-claw/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Polar Bear,polar bear,Frozen Peas,frozen peas,1,https://buddy.farm/i/frozen-peas/,https://buddy.farm/page-data/i/frozen-peas/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Polar Bear,polar bear,Frozen Pine,frozen pine,6,https://buddy.farm/i/frozen-pine/,https://buddy.farm/page-data/i/frozen-pine/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Polar Bear,polar bear,Frozen Radish,frozen radish,1,https://buddy.farm/i/frozen-radish/,https://buddy.farm/page-data/i/frozen-radish/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Polar Bear,polar bear,Frozen Sheepshead,frozen sheepshead,3,https://buddy.farm/i/frozen-sheepshead/,https://buddy.farm/page-data/i/frozen-sheepshead/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Polar Bear,polar bear,Frozen Squid,frozen squid,3,https://buddy.farm/i/frozen-squid/,https://buddy.farm/page-data/i/frozen-squid/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Polar Bear,polar bear,Frozen Tomato,frozen tomato,3,https://buddy.farm/i/frozen-tomato/,https://buddy.farm/page-data/i/frozen-tomato/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Shark,shark,Ghost Jelly,ghost jelly,6,https://buddy.farm/i/ghost-jelly/,https://buddy.farm/page-data/i/ghost-jelly/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Spider,spider,Giant Centipede,giant centipede,1,https://buddy.farm/i/giant-centipede/,https://buddy.farm/page-data/i/giant-centipede/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
"Lemur
",lemur,Giant Centipede,giant centipede,1,https://buddy.farm/i/giant-centipede/,https://buddy.farm/page-data/i/giant-centipede/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Penguin,penguin,Giant Squid,giant squid,3,https://buddy.farm/i/giant-squid/,https://buddy.farm/page-data/i/giant-squid/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Seal,seal,Glacierstone,glacierstone,6,https://buddy.farm/i/glacierstone/,https://buddy.farm/page-data/i/glacierstone/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Baboon,baboon,Glass Bottle,glass bottle,1,https://buddy.farm/i/glass-bottle/,https://buddy.farm/page-data/i/glass-bottle/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Pet Rock,pet rock,Glass Orb,glass orb,6,https://buddy.farm/i/glass-orb/,https://buddy.farm/page-data/i/glass-orb/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Snake,snake,Glass Orb,glass orb,1,https://buddy.farm/i/glass-orb/,https://buddy.farm/page-data/i/glass-orb/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Cat,cat,Globber,globber,6,https://buddy.farm/i/globber/,https://buddy.farm/page-data/i/globber/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Snake,snake,Gold Carrot,gold carrot,6,https://buddy.farm/i/gold-carrot/,https://buddy.farm/page-data/i/gold-carrot/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Squirrel,squirrel,Gold Crab,gold crab,6,https://buddy.farm/i/gold-crab/,https://buddy.farm/page-data/i/gold-crab/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Owl,owl,Gold Cucumber,gold cucumber,6,https://buddy.farm/i/gold-cucumber/,https://buddy.farm/page-data/i/gold-cucumber/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Hedgehog,hedgehog,Gold Cucumber,gold cucumber,3,https://buddy.farm/i/gold-cucumber/,https://buddy.farm/page-data/i/gold-cucumber/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Baboon,baboon,Gold Eggplant,gold eggplant,3,https://buddy.farm/i/gold-eggplant/,https://buddy.farm/page-data/i/gold-eggplant/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Cat,cat,Gold Feather,gold feather,6,https://buddy.farm/i/gold-feather/,https://buddy.farm/page-data/i/gold-feather/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Frog,frog,Gold Feather,gold feather,6,https://buddy.farm/i/gold-feather/,https://buddy.farm/page-data/i/gold-feather/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Wolf,wolf,Gold Leaf,gold leaf,6,https://buddy.farm/i/gold-leaf/,https://buddy.farm/page-data/i/gold-leaf/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Frog,frog,Gold Leaf,gold leaf,6,https://buddy.farm/i/gold-leaf/,https://buddy.farm/page-data/i/gold-leaf/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Capybara,capybara,Gold Peas,gold peas,1,https://buddy.farm/i/gold-peas/,https://buddy.farm/page-data/i/gold-peas/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Hedgehog,hedgehog,Gold Peas,gold peas,6,https://buddy.farm/i/gold-peas/,https://buddy.farm/page-data/i/gold-peas/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Baboon,baboon,Gold Peppers,gold peppers,6,https://buddy.farm/i/gold-peppers/,https://buddy.farm/page-data/i/gold-peppers/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Seal,seal,Gold Sea Crest,gold sea crest,6,https://buddy.farm/i/gold-sea-crest/,https://buddy.farm/page-data/i/gold-sea-crest/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
Owl,owl,Goldfish,goldfish,6,https://buddy.farm/i/goldfish/,https://buddy.farm/page-data/i/goldfish/page-data.json,candidate,Candidate from cached Buddy page-data; review before canonical promotion.,,buddy-item-multi-source-v1
