thrown_item_name,thrown_canonical_key,reward_item_name,reward_canonical_key,reward_chance,reward_quantity,evidence,notes,source_url,page_data_url,cache_file_name,parser_version,flags
Ancient Coin,ancient coin,Small Gear,small gear,0.08333333333333333,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/ancient-coin/,https://buddy.farm/page-data/i/ancient-coin/page-data.json,ancient-coin__ancient-coin.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Ancient Coin,ancient coin,Giant Centipede,giant centipede,0.08333333333333333,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/ancient-coin/,https://buddy.farm/page-data/i/ancient-coin/page-data.json,ancient-coin__ancient-coin.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Ancient Coin,ancient coin,Cogwheel,cogwheel,0.08333333333333333,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/ancient-coin/,https://buddy.farm/page-data/i/ancient-coin/page-data.json,ancient-coin__ancient-coin.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Ancient Coin,ancient coin,Orange Gecko,orange gecko,0.08333333333333333,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/ancient-coin/,https://buddy.farm/page-data/i/ancient-coin/page-data.json,ancient-coin__ancient-coin.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Ancient Coin,ancient coin,Freaky Picture,freaky picture,0.08333333333333333,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/ancient-coin/,https://buddy.farm/page-data/i/ancient-coin/page-data.json,ancient-coin__ancient-coin.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Antler,antler,Arrowhead,arrowhead,0.3333333333333333,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/antler/,https://buddy.farm/page-data/i/antler/page-data.json,antler__antler.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Antler,antler,Bird Egg,bird egg,0.3333333333333333,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/antler/,https://buddy.farm/page-data/i/antler/page-data.json,antler__antler.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Antler,antler,Pine Cone,pine cone,0.3333333333333333,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/antler/,https://buddy.farm/page-data/i/antler/page-data.json,antler__antler.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Apple Cider,apple cider,Lemonade,lemonade,0.3333333333333333,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/apple-cider/,https://buddy.farm/page-data/i/apple-cider/page-data.json,apple-cider__apple-cider.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Apple Cider,apple cider,Orange Juice,orange juice,0.3333333333333333,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/apple-cider/,https://buddy.farm/page-data/i/apple-cider/page-data.json,apple-cider__apple-cider.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Apple Cider,apple cider,Iced Tea,iced tea,0.3333333333333333,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/apple-cider/,https://buddy.farm/page-data/i/apple-cider/page-data.json,apple-cider__apple-cider.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Aquamarine,aquamarine,Emerald,emerald,0.25,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/aquamarine/,https://buddy.farm/page-data/i/aquamarine/page-data.json,aquamarine__aquamarine.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Aquamarine,aquamarine,Lemon Quartz,lemon quartz,0.25,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/aquamarine/,https://buddy.farm/page-data/i/aquamarine/page-data.json,aquamarine__aquamarine.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Aquamarine,aquamarine,Ruby,ruby,0.25,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/aquamarine/,https://buddy.farm/page-data/i/aquamarine/page-data.json,aquamarine__aquamarine.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Aquamarine,aquamarine,Amethyst,amethyst,0.25,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/aquamarine/,https://buddy.farm/page-data/i/aquamarine/page-data.json,aquamarine__aquamarine.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Bacon,bacon,Gold Feather,gold feather,0.3333333333333333,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/bacon/,https://buddy.farm/page-data/i/bacon/page-data.json,bacon__bacon.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Bacon,bacon,Gold Leaf,gold leaf,0.3333333333333333,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/bacon/,https://buddy.farm/page-data/i/bacon/page-data.json,bacon__bacon.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Bacon,bacon,Magicite,magicite,0.3333333333333333,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/bacon/,https://buddy.farm/page-data/i/bacon/page-data.json,bacon__bacon.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Belt Drive,belt drive,Energy Coil,energy coil,0.3333333333333333,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/belt-drive/,https://buddy.farm/page-data/i/belt-drive/page-data.json,belt-drive__belt-drive.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Belt Drive,belt drive,Spool of Copper,spool of copper,0.3333333333333333,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/belt-drive/,https://buddy.farm/page-data/i/belt-drive/page-data.json,belt-drive__belt-drive.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Belt Drive,belt drive,Metal Spool,metal spool,0.3333333333333333,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/belt-drive/,https://buddy.farm/page-data/i/belt-drive/page-data.json,belt-drive__belt-drive.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Block of Wood,block of wood,Carved Rhino,carved rhino,0.0625,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/block-of-wood/,https://buddy.farm/page-data/i/block-of-wood/page-data.json,block-of-wood__block-of-wood.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Block of Wood,block of wood,Carved Owl,carved owl,0.0625,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/block-of-wood/,https://buddy.farm/page-data/i/block-of-wood/page-data.json,block-of-wood__block-of-wood.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Block of Wood,block of wood,Carved Squirrel,carved squirrel,0.0625,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/block-of-wood/,https://buddy.farm/page-data/i/block-of-wood/page-data.json,block-of-wood__block-of-wood.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Block of Wood,block of wood,Carved Bear,carved bear,0.0625,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/block-of-wood/,https://buddy.farm/page-data/i/block-of-wood/page-data.json,block-of-wood__block-of-wood.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Block of Wood,block of wood,Carved Chicken,carved chicken,0.0625,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/block-of-wood/,https://buddy.farm/page-data/i/block-of-wood/page-data.json,block-of-wood__block-of-wood.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Block of Wood,block of wood,Carved Kitty,carved kitty,0.0625,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/block-of-wood/,https://buddy.farm/page-data/i/block-of-wood/page-data.json,block-of-wood__block-of-wood.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Block of Wood,block of wood,Carved Dragon,carved dragon,0.0625,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/block-of-wood/,https://buddy.farm/page-data/i/block-of-wood/page-data.json,block-of-wood__block-of-wood.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Block of Wood,block of wood,Carved Cow,carved cow,0.0625,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/block-of-wood/,https://buddy.farm/page-data/i/block-of-wood/page-data.json,block-of-wood__block-of-wood.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Block of Wood,block of wood,Carved Mouse,carved mouse,0.0625,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/block-of-wood/,https://buddy.farm/page-data/i/block-of-wood/page-data.json,block-of-wood__block-of-wood.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Block of Wood,block of wood,Carved Fox,carved fox,0.0625,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/block-of-wood/,https://buddy.farm/page-data/i/block-of-wood/page-data.json,block-of-wood__block-of-wood.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Block of Wood,block of wood,Carved Squisquatch,carved squisquatch,0.0625,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/block-of-wood/,https://buddy.farm/page-data/i/block-of-wood/page-data.json,block-of-wood__block-of-wood.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Block of Wood,block of wood,Carved Rabbit,carved rabbit,0.0625,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/block-of-wood/,https://buddy.farm/page-data/i/block-of-wood/page-data.json,block-of-wood__block-of-wood.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Block of Wood,block of wood,Carved Warthog,carved warthog,0.0625,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/block-of-wood/,https://buddy.farm/page-data/i/block-of-wood/page-data.json,block-of-wood__block-of-wood.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Block of Wood,block of wood,Carved Moose,carved moose,0.0625,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/block-of-wood/,https://buddy.farm/page-data/i/block-of-wood/page-data.json,block-of-wood__block-of-wood.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Block of Wood,block of wood,Carved Camel,carved camel,0.0625,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/block-of-wood/,https://buddy.farm/page-data/i/block-of-wood/page-data.json,block-of-wood__block-of-wood.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Block of Wood,block of wood,Carved Pig,carved pig,0.0625,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/block-of-wood/,https://buddy.farm/page-data/i/block-of-wood/page-data.json,block-of-wood__block-of-wood.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Candy,candy,Taffy,taffy,0.25,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/candy/,https://buddy.farm/page-data/i/candy/page-data.json,candy__candy.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Candy,candy,Spider,spider,0.25,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/candy/,https://buddy.farm/page-data/i/candy/page-data.json,candy__candy.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Candy,candy,Apple,apple,0.25,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/candy/,https://buddy.farm/page-data/i/candy/page-data.json,candy__candy.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Candy,candy,Lollipop,lollipop,0.25,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/candy/,https://buddy.farm/page-data/i/candy/page-data.json,candy__candy.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Candy Corn,candy corn,Egyptian Necklace,egyptian necklace,0.3333333333333333,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/candy-corn/,https://buddy.farm/page-data/i/candy-corn/page-data.json,candy-corn__candy-corn.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Candy Corn,candy corn,R.O.A.S.,r o a s,0.3333333333333333,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/candy-corn/,https://buddy.farm/page-data/i/candy-corn/page-data.json,candy-corn__candy-corn.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Candy Corn,candy corn,Taffy,taffy,0.3333333333333333,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/candy-corn/,https://buddy.farm/page-data/i/candy-corn/page-data.json,candy-corn__candy-corn.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Captains Log,captains log,Moonstone,moonstone,0.25,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/captains-log/,https://buddy.farm/page-data/i/captains-log/page-data.json,captains-log__captains-log.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Captains Log,captains log,Pirate Flag,pirate flag,0.25,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/captains-log/,https://buddy.farm/page-data/i/captains-log/page-data.json,captains-log__captains-log.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Captains Log,captains log,Strange Letter,strange letter,0.25,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/captains-log/,https://buddy.farm/page-data/i/captains-log/page-data.json,captains-log__captains-log.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Captains Log,captains log,Eye Patch,eye patch,0.25,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/captains-log/,https://buddy.farm/page-data/i/captains-log/page-data.json,captains-log__captains-log.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Carved Bear,carved bear,Carved Cow,carved cow,0.25,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/carved-bear/,https://buddy.farm/page-data/i/carved-bear/page-data.json,carved-bear__carved-bear.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Carved Bear,carved bear,Carved Fox,carved fox,0.25,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/carved-bear/,https://buddy.farm/page-data/i/carved-bear/page-data.json,carved-bear__carved-bear.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Carved Bear,carved bear,Carved Moose,carved moose,0.25,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/carved-bear/,https://buddy.farm/page-data/i/carved-bear/page-data.json,carved-bear__carved-bear.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Carved Bear,carved bear,Carved Rhino,carved rhino,0.25,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/carved-bear/,https://buddy.farm/page-data/i/carved-bear/page-data.json,carved-bear__carved-bear.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Carved Owl,carved owl,Carved Camel,carved camel,0.3333333333333333,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/carved-owl/,https://buddy.farm/page-data/i/carved-owl/page-data.json,carved-owl__carved-owl.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Carved Owl,carved owl,Carved Rhino,carved rhino,0.3333333333333333,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/carved-owl/,https://buddy.farm/page-data/i/carved-owl/page-data.json,carved-owl__carved-owl.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Carved Owl,carved owl,Carved Warthog,carved warthog,0.3333333333333333,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/carved-owl/,https://buddy.farm/page-data/i/carved-owl/page-data.json,carved-owl__carved-owl.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Carved Rabbit,carved rabbit,Carved Mouse,carved mouse,0.25,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/carved-rabbit/,https://buddy.farm/page-data/i/carved-rabbit/page-data.json,carved-rabbit__carved-rabbit.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Carved Rabbit,carved rabbit,Carved Owl,carved owl,0.25,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/carved-rabbit/,https://buddy.farm/page-data/i/carved-rabbit/page-data.json,carved-rabbit__carved-rabbit.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Carved Rabbit,carved rabbit,Carved Warthog,carved warthog,0.25,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/carved-rabbit/,https://buddy.farm/page-data/i/carved-rabbit/page-data.json,carved-rabbit__carved-rabbit.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Carved Rabbit,carved rabbit,Carved Kitty,carved kitty,0.25,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/carved-rabbit/,https://buddy.farm/page-data/i/carved-rabbit/page-data.json,carved-rabbit__carved-rabbit.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Carved Warthog,carved warthog,Carved Moose,carved moose,0.25,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/carved-warthog/,https://buddy.farm/page-data/i/carved-warthog/page-data.json,carved-warthog__carved-warthog.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Carved Warthog,carved warthog,Carved Rabbit,carved rabbit,0.25,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/carved-warthog/,https://buddy.farm/page-data/i/carved-warthog/page-data.json,carved-warthog__carved-warthog.json,buddy-item-multi-source-v1,reward_quantity_defaulted
Carved Warthog,carved warthog,Carved Squirrel,carved squirrel,0.25,1,thrown_to_reward,Candidate from cached Buddy page-data; review before canonical promotion. Buddy page data exposes reward chance but not reward quantity; candidate export defaults quantity to 1 for review.,https://buddy.farm/i/carved-warthog/,https://buddy.farm/page-data/i/carved-warthog/page-data.json,carved-warthog__carved-warthog.json,buddy-item-multi-source-v1,reward_quantity_defaulted
